date,open,high,low,close,volume,symbol,source,download_timestamp_market,asset,adractcnt,feetotntv,txcnt,download_timestamp_onchain,sma_20,ema_20,rsi_14,macd,macd_signal,bb_upper,bb_lower,bb_width
2024-11-03,69360.95,69364.65,67444.0,68738.18,6758.88506466,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,627617,5.25744622,455287,2025-06-29 17:05:04.117435,68580.5255,68200.8353680187,54.87662299934894,1553.8776398290938,1672.222392013716,71924.83747139575,65236.213528604254,6688.623942791492
2024-11-04,68736.4,69453.94,66783.77,67807.48,12431.01371517,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,811710,6.53551271,462249,2025-06-29 17:05:04.117435,68618.06950000001,68163.37295201691,51.274056086014525,1335.4633279048576,1604.8705791919444,71909.54856531107,65326.59043468896,6582.958130622108
2024-11-05,67810.15,70557.67,67427.53,69380.73,12867.66127618,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,768957,6.32291368,457869,2025-06-29 17:05:04.117435,68706.684,68279.31171849149,56.47557765747815,1274.6234729453572,1538.821157942627,71980.04376958506,65433.32423041493,6546.719539170124
2024-11-06,69380.64,76509.56,69285.82,75646.55,45398.11837369,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,894241,8.31425928,500965,2025-06-29 17:05:04.117435,69118.895,68980.95345958753,70.14504132220304,1712.2687891685928,1573.5106841878203,73515.17668969893,64722.61331030108,8792.563379397849
2024-11-07,75646.55,76999.0,74463.96,75920.0,21932.40207681,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,792482,6.82760192,567009,2025-06-29 17:05:04.117435,69493.5895,69641.8150348649,70.57930753953283,2057.453936760372,1670.2993347023307,74777.59597755292,64209.58302244709,10568.012955105827
2024-11-08,75925.0,77312.18,75654.26,76566.73,18378.39876264,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,848426,7.83022716,481877,2025-06-29 17:05:04.117435,69903.7395,70301.33074583016,71.63035711969204,2356.042369354953,1807.4479416328552,75986.36879771503,63821.11020228497,12165.25859543006
2024-11-09,76566.72,76952.67,75758.58,76716.06,4836.57005338,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,654475,13.58884107,587132,2025-06-29 17:05:04.117435,70288.7995,70912.25734146537,71.88015684023121,2575.0420545005036,1960.966764206385,77036.30386271524,63541.295137284746,13495.008725430496
2024-11-10,76716.06,81534.28,76535.33,80428.92,16728.21105103,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,793243,10.40340315,553582,2025-06-29 17:05:04.117435,70942.938,71818.60616608772,77.24504079600784,3013.460359905148,2171.4654833461377,78858.10053472196,63027.77546527802,15830.325069443941
2024-11-11,80427.69,89666.0,80277.34,88770.73,35560.11866694,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,941403,16.33887419,461089,2025-06-29 17:05:04.117435,72012.4705,73433.09415026984,84.43167716300108,3988.052589382787,2534.7829045534677,82925.83116343734,61099.10983656265,21826.721326874685
2024-11-12,88770.74,90100.0,85010.0,88035.43,40111.80924643,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,1007782,19.53908127,502742,2025-06-29 17:05:04.117435,73084.1865,74823.79280262509,81.97405571942875,4647.517696929281,2957.3298630286304,85733.20314032321,60435.16985967678,25298.03328064643
2024-11-13,88035.43,93495.0,86220.5,90493.82,42318.6909168,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,859128,22.97549117,570985,2025-06-29 17:05:04.117435,74201.0355,76316.17634523222,83.68404350484204,5307.340357292735,3427.331961881451,88719.00830017502,59683.06269982497,29035.945600350045
2024-11-14,90499.4,91831.25,86672.07,87340.4,23422.75915863,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,839766,24.82924316,503550,2025-06-29 17:05:04.117435,75239.82999999999,77366.10240759105,73.98844537046133,5512.258050086981,3844.317179522557,90383.15967758553,60096.500322414446,30286.659355171083
2024-11-15,87338.96,91934.62,87100.83,91058.36,20388.33115227,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,886479,41.00771635,559376,2025-06-29 17:05:04.117435,76442.12,78670.12694020143,77.32425389538446,5906.577746149851,4256.769292848016,92568.06222640161,60316.17777359837,32251.884452803242
2024-11-16,91058.36,91820.73,90069.21,90636.24,6598.0269304,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,802492,17.77681763,608007,2025-06-29 17:05:04.117435,77576.77249999999,79809.75675542034,76.1305146545937,6114.532861342697,4628.322006546953,94332.20486661226,60821.34013338773,33510.86473322453
2024-11-17,90638.54,91439.82,88713.64,89886.69,5574.55122824,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,717710,9.62792329,598836,2025-06-29 17:05:04.117435,78574.882,80769.46468347554,73.94745147072709,6147.986209583891,4932.254847154341,95760.77686714809,61388.98713285191,34371.78973429618
2024-11-18,89877.11,92674.8,89372.65,90520.3,17340.77166451,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,796834,17.43262085,676948,2025-06-29 17:05:04.117435,79464.6795,81698.11566600169,74.61023590956344,6154.677964364513,5176.739470596376,97181.36319991919,61747.99580008081,35433.367399838375
2024-11-19,90521.32,94105.84,90403.24,92435.89,18267.16111244,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,757888,25.38338346,815851,2025-06-29 17:05:04.117435,80470.32849999999,82720.7608406682,76.55239912508618,6242.592610253996,5389.9100985279,98726.4246798248,62214.23232017517,36512.192359649634
2024-11-20,92445.04,94989.99,91600.0,94393.15,20329.039987,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,750264,21.83644136,669311,2025-06-29 17:05:04.117435,81680.09449999999,83832.41695108076,78.37276505905128,6396.465650648854,5591.221208952091,100256.82885363874,63103.36014636124,37153.4687072775
2024-11-21,94384.15,99073.53,94127.2,98439.09,31188.09394751,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,977195,21.35338055,480041,2025-06-29 17:05:04.117435,83128.6845,85223.52867002545,81.55976677293123,6766.880304512073,5826.353028064088,102182.38950915825,64074.97949084175,38107.4100183165
2024-11-22,98439.1,99860.0,97209.52,99024.03,29936.62215019,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,902930,19.41600607,539627,2025-06-29 17:05:04.117435,84611.93899999998,86537.86213002303,81.97335928556558,7026.637650934674,6066.409952638205,103765.3911150303,65458.486884969665,38306.90423006064
2024-11-23,99024.03,99044.11,97215.01,97778.77,12072.47203722,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,877099,13.33536165,451335,2025-06-29 17:05:04.117435,86063.96849999999,87608.42478430655,77.96436177051162,7050.7386186340445,6263.275685837373,104576.0999819708,67551.83701802918,37024.26296394161
2024-11-24,97778.78,98700.0,95780.77,98028.18,8654.77135767,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,790852,9.16009539,463815,2025-06-29 17:05:04.117435,87575.00349999999,88600.78242389641,78.194384059311,7009.166799952538,6412.453908660406,104766.12626188192,70383.88073811807,34382.24552376385
2024-11-25,98032.06,98999.0,92534.93,93000.01,20695.912495,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,956417,11.6169858,598037,2025-06-29 17:05:04.117435,88755.9675,89019.75647876342,63.74711949950135,6495.612163664147,6429.085559661155,103909.70695280038,73602.22804719962,30307.478905600758
2024-11-26,93001.48,95004.92,90682.58,91929.54,17848.01962899,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,790710,17.23152108,475347,2025-06-29 17:05:04.117435,89570.117,89296.87871888118,61.156509804597256,5933.836854165667,6330.035818562057,103521.0097604884,75619.22423951159,27901.785520976817
2024-11-27,91929.53,97386.06,91747.46,95951.19,15213.90946356,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,800136,9.91088139,462955,2025-06-29 17:05:04.117435,90571.67649999999,89930.6226504163,66.64135394399199,5746.892815622239,6213.407217974094,103279.68196073279,77863.67103926718,25416.01092146561
2024-11-28,95951.19,96676.31,94671.59,95665.53,5586.55288339,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,754947,13.9498591,523444,2025-06-29 17:05:04.117435,91526.61649999999,90476.8043027576,65.92923275125948,5512.1473402321135,6073.155242425699,102653.49946774685,80399.73353225313,22253.76593549372
2024-11-29,95665.53,98750.0,95383.46,97490.56,12587.02498942,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,767132,13.01648571,348672,2025-06-29 17:05:04.117435,92565.3415,91144.78103582832,68.26261804542695,5410.999889824117,5940.724171905383,101661.2160440851,83469.46695591489,18191.74908817021
2024-11-30,97489.8,97509.6,96129.73,96465.42,3476.04255853,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,828664,9.98037754,633055,2025-06-29 17:05:04.117435,93367.16649999999,91651.50855622561,65.5470808667168,5188.311945603331,5790.241726644973,100698.38860107806,86035.94439892193,14662.444202156126
2024-12-01,96464.95,97895.9,95753.42,97263.18,4039.27591451,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,739652,21.31730326,698852,2025-06-29 17:05:04.117435,93791.789,92185.9534556327,66.65863334339105,5018.354246335148,5635.864230583008,100991.50697809056,86592.07102190945,14399.435956181114
2024-12-02,97259.17,98200.0,94400.63,95862.89,15554.61486745,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,925715,18.29973793,310261,2025-06-29 17:05:04.117435,94183.162,92536.13788842958,62.82702712116812,4716.303236978769,5451.952031862161,100925.12059870028,87441.20340129972,13483.917197400559
2024-12-03,95862.89,96310.1,93571.3,95924.52,17898.7046212,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,918415,15.34214632,437755,2025-06-29 17:05:04.117435,94454.697,92858.84094667439,62.928028896174524,4430.822893614328,5247.726204212595,101015.43608793274,87893.95791206726,13121.478175865486
2024-12-04,95924.85,99263.2,94634.85,98746.24,17528.92050771,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,887569,11.7681086,503460,2025-06-29 17:05:04.117435,95024.989,93419.54561841968,67.30780779532708,4381.756722675069,5074.53230790509,100966.63771245354,89083.34028754647,11883.297424907068
2024-12-05,98746.24,104000.0,92055.86,97044.23,36399.8182427,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,968792,14.40977231,509543,2025-06-29 17:05:04.117435,95324.2825,93764.75365476066,62.51055362956583,4157.607138917243,4891.147274107521,101035.10737422963,89613.45762577037,11421.649748459255
2024-12-06,97049.47,102104.12,96424.2,99891.35,17801.21293952,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,872253,15.45416475,433339,2025-06-29 17:05:04.117435,95787.038,94348.23902097392,66.77637483841258,4161.731913592259,4745.26420200447,101402.46520962073,90171.61079037927,11230.854419241456
2024-12-07,99885.37,100583.27,99012.73,99929.32,4774.3508777,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,798958,17.9532308,443750,2025-06-29 17:05:04.117435,96289.1695,94879.77054278593,66.83058129153986,4120.565376216924,4620.32443684696,101484.68268953807,91093.65631046194,10391.026379076124
2024-12-08,99919.2,101435.05,98729.66,101174.99,4230.35225168,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,851865,15.19391832,419481,2025-06-29 17:05:04.117435,96821.90400000001,95479.31525299679,68.6383779568778,4140.724067718111,4524.404363021191,101718.4752945633,91925.33270543673,9793.142589126568
2024-12-09,101175.0,101290.73,94220.8,97324.81,20103.05073464,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,915304,15.76046721,401306,2025-06-29 17:05:04.117435,97066.35,95655.07665747328,58.09842255841682,3802.193309575523,4379.9621523320575,101531.83476454743,92600.86523545258,8930.969529094844
2024-12-10,97330.66,98338.17,94273.38,96660.76,20620.53877488,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,985635,16.08278745,441945,2025-06-29 17:05:04.117435,97179.73049999999,95750.8560234282,56.487305662495274,3440.660170750707,4192.101756015788,101480.06009584543,92879.40090415455,8600.65919169088
2024-12-11,96660.75,101984.98,95722.79,101202.11,21190.23753294,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,858578,19.09109099,482129,2025-06-29 17:05:04.117435,97317.8815,96270.023068816,63.86696098072424,3480.470843514733,4049.7755735155774,101936.88593126614,92698.87706873387,9238.008862532268
2024-12-12,101211.61,102595.0,99298.39,100030.47,14796.92456547,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,883811,19.3308715,471573,2025-06-29 17:05:04.117435,97368.2035,96628.1608717859,60.99291702832231,3378.5338966088893,3915.52723813424,102081.43078653904,92654.97621346096,9426.454573078081
2024-12-13,100024.75,101959.13,99220.81,101428.75,13327.59954074,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,936834,14.55124844,527292,2025-06-29 17:05:04.117435,97550.7025,97085.35983637773,63.12560210878764,3371.7106601828273,3806.763922543958,102585.1024165859,92516.3025834141,10068.799833171797
2024-12-14,101428.74,102650.0,100600.0,101399.99,4181.40180281,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,774578,11.9293312,523313,2025-06-29 17:05:04.117435,97719.293,97496.27699481795,63.04924621333894,3325.646521556351,3710.540442346437,103024.88414447101,92413.701855529,10611.182288942015
2024-12-15,101400.0,105100.0,101221.34,104447.76,7796.33358128,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,789756,9.47781511,370567,2025-06-29 17:05:04.117435,98291.6805,98158.32299531148,67.53132601819195,3494.7842303640064,3667.389199949951,103898.72203889235,92684.63896110766,11214.083077784686
2024-12-16,104445.15,107857.79,103289.21,106099.81,22575.87902891,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,952348,12.42637813,412496,2025-06-29 17:05:04.117435,99000.194,98914.6550909961,69.6783402976561,3719.2603927590244,3677.763438511766,104790.61369200343,93209.77430799657,11580.83938400686
2024-12-17,106099.98,108388.88,105337.97,106136.99,11994.58863972,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,829977,12.68251366,417545,2025-06-29 17:05:04.117435,99509.484,99602.49651090123,69.72685783650839,3855.7132220684143,3713.3533952230955,105898.45428822807,93120.51371177193,12777.940576456138
2024-12-18,106145.83,106528.13,99939.82,100150.73,22294.42835455,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,890898,13.44800318,415402,2025-06-29 17:05:04.117435,99733.744,99654.70922414873,54.58306703677925,3441.1445473442145,3658.9116256473194,105877.42481602074,93590.06318397928,12287.361632041459
2024-12-19,100148.6,102796.22,95539.67,97372.21,23522.12863874,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,861604,22.52973589,437556,2025-06-29 17:05:04.117435,99727.8265,99437.32834565837,49.23772921507937,2855.476388544994,3498.2245782268546,105880.35992753829,93575.2930724617,12305.066855076584
2024-12-20,97372.2,98132.47,92115.66,97765.0,21766.62386138,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,882836,15.103959,391262,2025-06-29 17:05:04.117435,99792.8055,99278.05897940519,49.983426796714426,2395.412202721709,3277.6621031258255,105832.56185558125,93753.04914441875,12079.512711162504
2024-12-21,97762.75,99596.57,96368.0,97230.08,6451.43271418,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,744752,10.67149899,334464,2025-06-29 17:05:04.117435,99791.1505,99083.01336231899,48.92927400845402,1964.9932286126277,3015.128328223186,105833.69609290239,93748.60490709762,12085.091185804777
2024-12-22,97230.09,97387.98,94182.98,95087.75,4933.50127735,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,758970,8.23399629,332182,2025-06-29 17:05:04.117435,99752.3935,98702.51208971719,44.849661447199146,1434.4791807652073,2698.9984987315906,105904.18169235645,93600.60530764356,12303.576384712884
2024-12-23,95091.15,96430.08,92360.91,94764.56,13476.98947566,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,804969,11.00316454,298335,2025-06-29 17:05:04.117435,99694.39550000001,98327.46903355364,44.25025398589187,976.7053919301543,2354.5398773713036,106009.15728410114,93379.63371589889,12629.523568202247
2024-12-24,94767.88,99444.0,93426.25,98594.47,13355.36314305,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,763920,9.51769171,323103,2025-06-29 17:05:04.117435,99686.807,98352.89769702473,52.373458035799864,912.4400543308439,2066.1199127632117,106006.47103373542,93367.14296626458,12639.328067470837
2024-12-25,98594.47,99484.92,97557.48,99346.28,5254.2370598,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,702219,7.64520668,407080,2025-06-29 17:05:04.117435,99801.9095,98447.50553540332,53.79664575565473,911.6649886409868,1835.228927938767,106007.6897285147,93596.12927148529,12411.560457029409
2024-12-26,99358.67,99887.0,95083.93,95669.49,11403.37268934,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,739743,7.73055662,298230,2025-06-29 17:05:04.117435,99590.8165,98182.93262726968,46.48127151043305,607.3632136573142,1589.6557850824765,106052.0273377777,93129.6056622223,12922.421675555408
2024-12-27,95669.4,97340.47,93234.31,94171.89,13169.12897588,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,846364,6.83222029,348548,2025-06-29 17:05:04.117435,99302.94499999999,97800.92856752971,43.86483875710491,242.56195731788466,1320.2370195295582,106177.95783247857,92427.93216752142,13750.025664957153
2024-12-28,94171.7,95534.17,94002.72,95130.82,2722.6591363,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,704798,5.5634798,291855,2025-06-29 17:05:04.117435,99000.7365,97546.63251347927,45.96234763671321,30.480608820405905,1062.2857373877277,106049.20416634962,91952.26883365038,14096.935332699242
2024-12-29,95125.59,95170.06,92841.48,93563.35,3417.52751094,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,727603,6.67212669,432661,2025-06-29 17:05:04.117435,98812.6635,97167.2722741003,43.125720748455244,-261.0676911000628,797.6150516901697,106221.48925673473,91403.83774326526,14817.651513469464
2024-12-30,93563.35,94910.48,91271.19,92620.71,15271.24432744,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,812462,6.88225012,362074,2025-06-29 17:05:04.117435,98610.66100000001,96734.2663432336,41.46824575028909,-561.7099466947548,525.7500520131848,106450.90327611628,90770.41872388373,15680.484552232549
2024-12-31,92620.7,96148.94,91887.13,93354.22,10348.6325655,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,780332,6.05174448,315699,2025-06-29 17:05:04.117435,98218.2665,96412.35716768754,43.29457912511735,-732.3410022553144,274.131841159485,106282.7824797136,90153.7505202864,16129.0319594272
2025-01-01,93347.59,94960.91,92743.63,94383.59,6871.73848196,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,661798,4.63322656,290700,2025-06-29 17:05:04.117435,97935.9225,96219.14124695539,45.848172731247956,-775.5655500334688,64.19236292089425,106121.37776629766,89750.46723370234,16370.910532595328
2025-01-02,94383.59,97776.99,94177.0,96903.19,10912.47383962,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,806065,5.66261043,412640,2025-06-29 17:05:04.117435,97709.64450000001,96284.28874724536,51.59422009996287,-599.5988504290872,-68.56587974910204,105745.20356442011,89674.08543557991,16071.1181288402
2025-01-03,96905.48,98969.92,96016.63,98136.51,9021.88538159,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,774077,6.06347884,400483,2025-06-29 17:05:04.117435,97546.47050000001,96460.69077131723,54.158378863095784,-356.51566583385284,-126.15583696605219,105406.26816341502,89686.672836585,15719.595326830022
2025-01-04,98139.85,98761.02,97516.65,98209.85,2742.08960614,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,699568,6.02843849,439080,2025-06-29 17:05:04.117435,97234.575,96627.27736452511,54.31336280305102,-156.1525364121335,-132.15517685526845,104442.19313762253,90026.95686237747,14415.236275245057
2025-01-05,98209.85,98814.0,97250.0,98345.33,2377.92175899,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,672568,5.86404186,433093,2025-06-29 17:05:04.117435,96846.851,96790.90142504653,54.618590315745266,13.414160843196441,-103.04130931557548,102836.56857514837,90857.13342485162,11979.435150296747
2025-01-06,98347.65,102500.0,97900.0,102279.41,15173.44718169,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,765227,6.67936903,364707,2025-06-29 17:05:04.117435,96653.972,97313.61652742304,62.46130384071506,459.9424374866212,9.55544004486386,101590.47990795571,91717.46409204428,9873.015815911436
2025-01-07,102279.41,102735.99,96105.11,96941.98,16587.2869223,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,780759,7.24543198,344525,2025-06-29 17:05:04.117435,96493.5345,97278.22257243037,49.86928882715177,378.7671278769267,83.39777761127642,101166.57162580847,91820.49737419152,9346.074251616956
2025-01-08,96941.98,97254.35,92500.0,95036.63,14182.29739458,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,739012,7.530428,408966,2025-06-29 17:05:04.117435,96376.7555,97064.73756553224,46.282327964809745,158.85807188211766,98.48983646544468,101072.79922396428,91680.71177603572,9392.087447928556
2025-01-09,95033.18,95363.26,91187.0,92547.44,9712.37853215,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,742304,7.20633832,528450,2025-06-29 17:05:04.117435,96115.8775,96634.51874976726,42.029163504241936,-213.81355970220466,36.029157231914816,101048.20800547107,91183.54699452894,9864.66101094213
2025-01-10,92547.44,95862.92,92209.25,94701.18,12634.03407823,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,797315,6.9081061,405326,2025-06-29 17:05:04.117435,95989.4325,96450.39124978942,46.6015752924407,-331.5478173856245,-37.486237691593054,100930.67882296351,91048.18617703648,9882.492645927035
2025-01-11,94701.48,94983.65,93804.05,94565.02,2638.69956767,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,680515,5.57448942,368077,2025-06-29 17:05:04.117435,95963.296,96270.83208314281,46.352660111998645,-430.87320084260136,-116.16363032179473,100928.81376610874,90997.77823389127,9931.035532217473
2025-01-12,94569.91,95383.84,93670.3,94509.62,2025.81612971,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,706797,4.87193051,380129,2025-06-29 17:05:04.117435,95950.549,96103.09759903398,46.2444282560702,-508.20137077792606,-194.57117841302102,100929.60091020956,90971.49708979044,9958.103820419114
2025-01-13,94507.24,95900.0,89028.64,94506.45,13094.86359481,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,730319,7.68337237,407646,2025-06-29 17:05:04.117435,95746.148,95951.03592293551,46.23777534751044,-563.2475281827647,-268.30644836696973,100608.54037236872,90883.75562763128,9724.784744737437
2025-01-14,94507.35,97353.29,94311.36,96534.96,11210.73131611,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,790420,6.56850422,348098,2025-06-29 17:05:04.117435,95605.58200000001,96006.64773979879,51.087068166281554,-438.1376226944558,-302.272683232467,100198.628828874,91012.53517112602,9186.093657747988
2025-01-15,96534.97,100716.45,96400.0,100510.23,13600.98371987,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,804761,7.57681134,356513,2025-06-29 17:05:04.117435,95847.61899999999,96435.56033600844,58.90912139564939,-18.008464574610116,-245.41983950089562,100914.3782294327,90780.85977056729,10133.518458865408
2025-01-16,100504.27,100880.0,97277.58,99981.78,12312.37366854,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,787871,7.64525217,381403,2025-06-29 17:05:04.117435,96138.1135,96773.29554210287,57.59064912650422,269.20222585630836,-142.49542642945482,101447.64688528128,90828.58011471873,10619.066770562553
2025-01-17,99981.46,105970.0,99937.81,104107.0,20518.30949325,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,844973,8.75065982,420369,2025-06-29 17:05:04.117435,96586.9225,97471.74358571213,64.30655781149011,820.2343938479898,50.050537626034114,102902.23160300044,90271.61339699956,12630.618206000887
2025-01-18,104107.0,104933.15,102233.45,104435.0,7835.2994471,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,730835,6.13599716,360806,2025-06-29 17:05:04.117435,97130.505,98134.91086326336,64.78408005658133,1268.7725950511813,293.79494911106354,104144.15364288662,90116.85635711339,14027.297285773238
2025-01-19,104435.01,106314.44,99518.0,101211.13,13312.63685598,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,777201,6.38180377,381533,2025-06-29 17:05:04.117435,97560.026,98427.88411438113,56.7480025691501,1348.5576518907037,504.7474896669916,104467.70028428854,90652.35171571145,13815.348568577087
2025-01-20,101217.78,109358.01,99416.27,102145.43,32342.18311338,BTC,alpha_vantage,2025-06-29 17:05:03.299936,btc,852334,12.74676251,353367,2025-06-29 17:05:04.117435,97999.5865,98781.9361034877,58.36005612693514,1470.230187569643,697.8440292475219,104899.62529930368,91099.54770069633,13800.077598607342
